#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321A291F6
#Date Time: 2018-03-07 17:17:08.438
#Sample rate: 20000Hz
#Samples: 256
#Trigger: Source: Channel 1 Type: Edge Condition: Either Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V
#Channel 2: Range: 500 mV/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
0.13249132884530954,-1.0078202219315848,-0.0010224310776327005
0.13254132884530953,-0.98809123093944684,-0.0013570577024024572
0.13259132884530953,-0.96802785026947658,-0.0010224310776326291
0.13264132884530952,-0.9479644695995062,-0.0010224310776326291
0.13269132884530951,-0.9275666992517031,-0.0010224310776326291
0.13274132884530954,-0.90783770825955423,-0.0010224310776326291
0.13279132884530953,-0.88810871726741658,-0.0010224310776326291
0.13284132884530953,-0.86771094691961337,-0.0010224310776326291
0.13289132884530952,-0.8476475662496431,-0.001357057702402457
0.13294132884530951,-0.8275841855796725,-0.0010224310776327005
0.13299132884530954,-0.80785519458752386,-0.0013570577024024191
0.13304132884530953,-0.78779181391755337,-0.0010224310776326671
0.13309132884530953,-0.76739404356974994,-0.0013570577024024904
0.13314132884530952,-0.74766505257761251,-0.0010224310776326623
0.13319132884530951,-0.72760167190764224,-0.0013570577024024238
0.13324132884530954,-0.70753829123766077,-0.0013570577024024952
0.13329132884530953,-0.68780930024552289,-0.0013570577024024952
0.13334132884530953,-0.66774591957555252,-0.0013570577024024952
0.13339132884530952,-0.64768253890558225,-0.0013570577024024952
0.13344132884530951,-0.62761915823561187,-0.0013570577024024952
0.13349132884530954,-0.60755577756563017,-0.00102243107763271
0.13354132884530953,-0.58782678657349263,-0.0013570577024024524
0.13359132884530953,-0.56742901622568942,-0.0010224310776326291
0.13364132884530952,-0.54736563555571904,-0.0010224310776326291
0.13369132884530951,-0.52730225488574844,-0.0010224310776326291
0.13374132884530954,-0.50723887421576697,-0.0013570577024024143
0.13379132884530953,-0.4871754935457967,-0.0010224310776326719
0.13384132884530953,-0.46711211287582605,-0.0013570577024024856
0.13389132884530952,-0.44704873220585573,-0.0010224310776326575
0.13394132884530952,-0.42731974121371818,-0.0010224310776326291
0.13399132884530954,-0.40692197086590387,-0.0010224310776326291
0.13404132884530953,-0.38685859019593327,-0.0010224310776326766
0.13409132884530953,-0.3667952095259629,-0.0013570577024024952
0.13414132884530952,-0.34706621853382535,-0.0013570577024024952
0.13419132884530952,-0.32700283786385509,-0.0010224310776326957
0.13424132884530954,-0.30693945719387333,-0.0013570577024024952
0.13429132884530953,-0.28687607652390296,-0.0013570577024024952
0.13434132884530953,-0.26647830617609974,-0.0013570577024024952
0.13439132884530952,-0.24641492550612937,-0.0013570577024024952
0.13444132884530952,-0.22668593451399155,-0.0010224310776326909
0.13449132884530954,-0.20662255384401015,-0.0013570577024024952
0.13454132884530953,-0.18655917317403983,-0.0013570577024024952
0.13459132884530953,-0.16683018218190232,-0.0013570577024024952
0.13464132884530952,-0.14643241183409883,-0.0013570577024024952
0.13469132884530952,-0.12636903116412845,-0.0013570577024024952
0.13474132884530954,-0.10630565049414707,-0.0010224310776327148
0.13479132884530953,-0.086576659502009476,-0.0013570577024024952
0.13484132884530953,-0.066178889154206028,-0.0013570577024024952
0.13489132884530952,-0.046449898162068515,-0.0013570577024024952
0.13494132884530952,-0.026386517492098194,-0.0013570577024024952
0.13499132884530954,-0.0066575264999494095,-0.0013570577024024952
0.13504132884530953,0.013071464492188151,-0.0013570577024024429
0.13509132884530953,0.033134845162158512,-0.0010224310776326291
0.13514132884530952,0.053532615509961697,-0.0010224310776326291
0.13519132884530952,0.073595996179932371,-0.0010224310776326291
0.13524132884530954,0.093659376849913822,-0.0010224310776326291
0.13529132884530953,0.11372275751988419,-0.0010224310776326291
0.13534132884530953,0.13378613818985455,-0.0010224310776326291
0.13539132884530952,0.15384951885982517,-0.0010224310776326291
0.13544132884530952,0.17391289952979552,-0.0010224310776326291
0.13549132884530954,0.19397628019977697,-0.0010224310776325387
0.13554132884530953,0.21403966086974732,-0.00068780445286276311
0.13559132884530953,0.23410304153971792,-0.00068780445286276311
0.13564132884530952,0.25383203253185543,-0.00068780445286276311
0.13569132884530952,0.27389541320182575,-0.00035317782809295427
0.13574132884530954,0.29395879387180751,0.00031607542144702498
0.13579132884530953,0.31402217454177789,0.00098532867098668087
0.13584132884530953,0.33408555521174821,0.0016545819205263748
0.13589132884530952,0.35414893588171853,0.0029930884196056867
0.13594132884530952,0.37454670622952169,0.005000848168224617
0.13599132884530951,0.39394130754382684,0.0076778611663831636
0.13604132884530953,0.41433907789164104,0.010689500789313423
0.13609132884530953,0.4344024585616113,0.015039646911321279
0.13614132884530952,0.45413144955374884,0.021062926157178183
0.13619132884530952,0.47452921990155233,0.028090085277344613
0.13624132884530951,0.49425821089368988,0.036121124271820321
0.13629132884530953,0.5143215915636713,0.045490669765380513
0.13634132884530953,0.53438497223364168,0.055864095133245251
0.13639132884530952,0.55444835290361227,0.067576027000189401
0.13644132884530952,0.57451173357358265,0.079622585491903181
0.13649132884530951,0.59424072456572052,0.092673023857926501
0.13654132884530953,0.61430410523570167,0.10639271547349675
0.13659132884530953,0.63436748590567227,0.12044703371382975
0.13664132884530952,0.6540964768978097,0.13517060520370219
0.13669132884530952,0.67449424724561313,0.15056342994311447
0.13674132884530951,0.69455762791558362,0.16595625468252656
0.13679132884530953,0.71462100858556499,0.18168370604671721
0.13684132884530953,0.73434999957770253,0.1980804106604388
0.13689132884530952,0.75441338024767313,0.21447711527416061
0.13694132884530952,0.77414237123981067,0.23053919326311234
0.13699132884530951,0.79387136223194821,0.24727052450160364
0.13704132884530953,0.81426913257976274,0.26433648236487456
0.13709132884530953,0.83433251324973301,0.28173706685290556
0.13714132884530952,0.85439589391970339,0.29880302471616682
0.13719132884530952,0.87445927458967376,0.31653823582896767
0.13724132884530951,0.89452265525964414,0.33427344694176853
0.13729132884530953,0.91425164625179312,0.35167403142980969
0.13734132884530953,0.93464941659959622,0.36940924254261059
0.13739132884530952,0.95437840759173365,0.3874790802801813
0.13744132884530952,0.97410739858387119,0.4048796647682123
0.13749132884530951,0.99417077925384156,0.42294950250578295
0.13754132884530954,1.0138997702459902,0.44068471361859413
0.13759132884530953,1.0336287612381279,0.45908917798093463
0.13764132884530952,1.053692141908098,0.47715901571850539
0.13769132884530952,1.0737555225780686,0.49522885345607631
0.13774132884530951,1.093818903248039,0.51396794444318661
0.13779132884530954,1.1138822839180205,0.53203778218076758
0.13784132884530953,1.1336112749101581,0.55044224654310803
0.13789132884530952,1.1536746555801287,0.56918133753021882
0.13794132884530952,1.1737380362500989,0.58792042851732906
0.13799132884530951,1.1938014169200692,0.60632489287966973
0.13804132884530954,1.213530407912218,0.6247293572420205
0.13809132884530953,1.2335937885821886,0.64346844822913107
0.13814132884530952,1.253657169252159,0.66187291259147163
0.13819132884530952,1.2737205499221291,0.68128125682812168
0.13824132884530951,1.2934495409142672,0.69968572119046246
0.13829132884530954,1.3131785319064155,0.71809018555281345
0.13834132884530953,1.3332419125763859,0.7371639031646936
0.13839132884530952,1.3529709035685236,0.75590299415180395
0.13844132884530952,1.3733686739163271,0.77464208513891464
0.13849132884530951,1.3930976649084645,0.79338117612602499
0.13854132884530954,1.4131610455784458,0.81278952036268548
0.13859132884530953,1.4332244262484162,0.83152861134979583
0.13864132884530952,1.4532878069183868,0.85060232896167631
0.13869132884530952,1.4733511875883574,0.86934141994878666
0.13874132884530951,1.4930801785804948,0.88841513756066681
0.13879132884530954,1.5134779489283092,0.90715422854778782
0.13884132884530953,1.5328725502426139,0.9258933195348984
0.13889132884530953,1.5529359309125843,0.94496703714677854
0.13894132884530952,1.5729993115825547,0.96437538138342849
0.13899132884530951,1.5930626922525248,0.98344909899530875
0.13904132884530954,1.6131260729225068,1.0025228166071998
0.13909132884530953,1.6331894535924769,1.0219311608438499
0.13914132884530953,1.6532528342624475,1.0406702518309601
0.13919132884530952,1.6729818252545849,1.0597439694428403
0.13924132884530951,1.6930452059245551,1.0788176870547204
0.13929132884530954,1.713108586594537,1.0978914046666117
0.13934132884530953,1.7331719672645072,1.1172997489032617
0.13939132884530953,1.7532353479344778,1.1363734665151419
0.13944132884530952,1.7729643389266152,1.155447184127022
0.13949132884530951,1.793362109274419,1.1748555283636726
0.13954132884530954,1.8134254899444,1.1942638726003332
0.13959132884530953,1.8331544809365377,1.2133375902122132
0.13964132884530953,1.8535522512843408,1.2327459344488632
0.13969132884530952,1.8732812422764789,1.2514850254359742
0.13974132884530951,1.8930102332686163,1.2705587430478542
0.13979132884530954,1.9134080036164305,1.2903017139092847
0.13984132884530953,1.9334713842864006,1.3093754315211648
0.13989132884530953,1.9535347649563717,1.3287837757578151
0.13994132884530952,1.9735981456263421,1.3481921199944655
0.13999132884530952,0.37153719912934791,0.81178564048847857
0.14004132884530954,-1.988585147015413,-0.00035317782809304936
0.14009132884530953,-1.9681873766676095,-0.0010224310776326291
0.14014132884530953,-1.9484583856754718,-0.0010224310776326291
0.14019132884530952,-1.9287293946833346,-0.0010224310776326291
0.14024132884530952,-1.908666014013364,-0.0010224310776326291
0.14029132884530954,-1.8886026333433823,-0.0010224310776326291
0.14034132884530953,-1.8685392526734119,-0.0010224310776326291
0.14039132884530953,-1.8484758720034415,-0.0010224310776326291
0.14044132884530952,-1.8284124913334714,-0.0010224310776326291
0.14049132884530952,-1.8086835003413337,-0.0010224310776326291
0.14054132884530954,-1.788620119671352,-0.0010224310776326291
0.14059132884530953,-1.7685567390013817,-0.0010224310776326291
0.14064132884530953,-1.7484933583314113,-0.0010224310776326291
0.14069132884530952,-1.7280955879836082,-0.0010224310776326291
0.14074132884530952,-1.7083665969914708,-0.0010224310776326291
0.14079132884530954,-1.6883032163214891,-0.0010224310776326291
0.14084132884530953,-1.6685742253293514,-0.0010224310776326291
0.14089132884530953,-1.6481764549815481,-0.0010224310776326291
0.14094132884530952,-1.6281130743115773,-0.0010224310776326291
0.14099132884530952,-1.6080496936416069,-0.0010224310776326291
0.14104132884530954,-1.5883207026494588,-0.0010224310776326291
0.14109132884530953,-1.5685917116573211,-0.0010224310776326291
0.14114132884530953,-1.5488627206651833,-0.0010224310776326291
0.14119132884530952,-1.5284649503173799,-0.0010224310776326291
0.14124132884530952,-1.5080671799695768,-0.0010224310776326291
0.14129132884530954,-1.4883381889774283,-0.0010224310776326291
0.14134132884530953,-1.4686091979852904,-0.0010224310776326291
0.14139132884530953,-1.4485458173153201,-0.0010224310776326291
0.14144132884530952,-1.4284824366453497,-0.0010224310776326291
0.14149132884530952,-1.4080846662975466,-0.0010224310776326291
0.14154132884530954,-1.3880212856275649,-0.0010224310776327243
0.14159132884530953,-1.3682922946354272,-0.0013570577024024381
0.14164132884530953,-1.3482289139654569,-0.0010224310776326482
0.14169132884530952,-1.3284999229733194,-0.0013570577024024761
0.14174132884530952,-1.3087709319811818,-0.0013570577024024952
0.14179132884530954,-1.2887075513112001,-0.0013570577024024952
0.14184132884530953,-1.2686441706412297,-0.0013570577024024952
0.14189132884530953,-1.2482464002934266,-0.0013570577024024952
0.14194132884530952,-1.2281830196234562,-0.0013570577024024952
0.14199132884530952,-1.2081196389534858,-0.0013570577024024952
0.14204132884530951,-1.1880562582835157,-0.0010224310776327243
0.14209132884530953,-1.1679928776135338,-0.0013570577024024381
0.14214132884530953,-1.1479294969435634,-0.0010224310776326291
0.14219132884530952,-1.127866116273593,-0.0010224310776326291
0.14224132884530952,-1.1078027356036226,-0.0013570577024024381
0.14229132884530951,-1.0877393549336525,-0.0013570577024024952
0.14234132884530953,-1.0676759742636708,-0.0013570577024024952
0.14239132884530953,-1.0479469832715331,-0.0013570577024024952
0.14244132884530952,-1.0278836026015628,-0.0013570577024024952
0.14249132884530952,-1.0078202219315924,-0.0013570577024024952
0.14254132884530951,-0.98809123093945472,-0.0010224310776327243
0.14259132884530953,-0.96802785026947313,-0.0010224310776326291
0.14264132884530953,-0.94763007992166992,-0.0010224310776326291
0.14269132884530952,-0.92790108892953238,-0.0010224310776326291
0.14274132884530952,-0.90750331858172917,-0.0010224310776326291
0.14279132884530951,-0.88777432758959174,-0.0013570577024024002
0.14284132884530953,-0.86771094691961004,-0.0010224310776326291
0.14289132884530953,-0.8479819559274725,-0.0010224310776326291
0.14294132884530952,-0.82758418557966928,-0.0010224310776326291
0.14299132884530952,-0.80752080490969835,-0.0010224310776326291
0.14304132884530951,-0.7877918139175607,-0.0010224310776326291
0.14309132884530953,-0.76772843324757967,-0.0010224310776326862
0.14314132884530953,-0.7476650525776094,-0.0013570577024024952
0.14319132884530952,-0.72760167190763847,-0.0013570577024024952
0.14324132884530952,-0.70787268091550093,-0.0013570577024024952
0.14329132884530951,-0.68780930024553055,-0.0013570577024024952
0.14334132884530953,-0.66741152989771668,-0.0013570577024024381
0.14339132884530953,-0.64768253890557859,-0.0010224310776326291
0.14344132884530952,-0.6276191582356081,-0.0010224310776326291
0.14349132884530952,-0.60755577756563783,-0.0013570577024024477
0.14354132884530951,-0.58749239689566746,-0.0010224310776327148
