#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321A291F6
#Date Time: 2018-03-21 14:10:53.119
#Sample rate: 10309.3Hz
#Samples: 256
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V
#Channel 2: Range: 1 V/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0096030000000000004,-0.22849259962699223,4.4511833534066998
-0.0095060000000000006,-0.22849259962699223,4.4989876865415974
-0.0094090000000000007,-0.22849259962699223,4.5467920196764959
-0.0093120000000000008,-0.22849259962699223,4.5982736092063856
-0.009215000000000001,-0.22849259962699223,4.6460779423412841
-0.0091180000000000011,-0.22849259962699223,4.6938822754761818
-0.0090210000000000012,-0.22849259962699223,4.7085913010561509
-0.0089239999999999996,-0.0042728611952382069,-0.020360422903761111
-0.0088269999999999998,-0.015300061445980215,0.0568619613910736
-0.0087299999999999999,-0.026327261696722067,0.093634525340994645
-0.008633,-0.052057395615120086,0.11569806371094758
-0.0085360000000000002,-0.081463262950432117,0.13776160208090052
-0.0084390000000000003,-0.11086913028574413,0.15247062766086913
-0.0083420000000000005,-0.14027499762105616,0.17085690963582992
-0.0082450000000000006,-0.16968086495636819,0.19292044800578287
-0.0081480000000000007,-0.19541099887476621,0.21866124277072796
-0.0080510000000000009,-0.21011393254242222,0.24807929393066522
-0.007954000000000001,-0.22114113279316422,0.28852911427557892
-0.0078570000000000011,-0.22481686621007824,0.33265619101548483
-0.0077600000000000013,-0.22481686621007824,0.38046052415038217
-0.0076629999999999997,-0.22481686621007824,0.42826485728528152
-0.0075659999999999998,-0.22481686621007824,0.47606919042017892
-0.0074689999999999999,-0.22481686621007824,0.52387352355507699
-0.0073720000000000001,-0.22481686621007824,0.57535511308496712
-0.0072750000000000002,-0.22481686621007824,0.62315944621986519
-0.0071780000000000004,-0.22481686621007824,0.67096377935476326
-0.0070810000000000005,-0.22481686621007824,0.71876811248966122
-0.0069840000000000006,-0.22849259962699223,0.76657244562455928
-0.0068870000000000008,-0.22481686621007824,0.81805403515444941
-0.0067900000000000009,-0.22481686621007824,0.86218111189435531
-0.006693000000000001,-0.22481686621007824,0.91366270142424555
-0.0065960000000000012,-0.22481686621007824,0.96146703455914351
-0.0064990000000000013,-0.22481686621007824,1.0092713676940408
-0.0064019999999999997,-0.22849259962699217,1.0570757008289402
-0.0063049999999999998,-0.22481686621007824,1.1048800339638376
-0.006208,-0.22481686621007824,1.1526843670987357
-0.0061110000000000001,-0.22481686621007824,1.2041659566286258
-0.0060140000000000002,-0.22849259962699223,1.2519702897635239
-0.0059170000000000004,-0.22849259962699223,1.2997746228984219
-0.0058200000000000005,-0.22849259962699223,1.34757895603332
-0.0057230000000000007,-0.22481686621007824,1.3990605455632101
-0.0056260000000000008,-0.22481686621007824,1.4468648786981082
-0.0055290000000000009,-0.22481686621007824,1.4946692118330063
-0.0054320000000000011,-0.22481686621007824,1.5424735449679043
-0.0053350000000000012,-0.22481686621007824,1.5902778781028017
-0.0052380000000000013,-0.22481686621007824,1.6380822112376998
-0.0051409999999999997,-0.22849259962699217,1.6858865443725992
-0.0050439999999999999,-0.22481686621007824,1.7373681339024887
-0.004947,-0.22481686621007824,1.7814952106423942
-0.0048500000000000001,-0.22481686621007824,1.8329768001722848
-0.0047530000000000003,-0.22481686621007824,1.8807811333071829
-0.0046560000000000004,-0.22481686621007824,1.9285854664420805
-0.0045590000000000006,-0.22849259962699223,1.9763897995769786
-0.0044620000000000007,-0.22481686621007824,2.0278713891068691
-0.0043650000000000008,-0.22481686621007824,2.0756757222417672
-0.0042679999999999992,-0.22481686621007829,2.1234800553766662
-0.0041709999999999994,-0.22849259962699217,2.1712843885115642
-0.0040739999999999995,-0.22481686621007824,2.2190887216464619
-0.0039769999999999996,-0.22481686621007824,2.2668930547813599
-0.0038800000000000002,-0.22481686621007824,2.3146973879162571
-0.0037830000000000003,-0.22481686621007824,2.3625017210511552
-0.0036860000000000005,-0.22849259962699223,2.4139833105810453
-0.0035889999999999997,-0.22849259962699223,2.4581103873209513
-0.0034919999999999999,-0.22849259962699223,2.5059147204558494
-0.003395,-0.22849259962699223,2.5573963099857395
-0.0032980000000000002,-0.22849259962699223,2.6052006431206376
-0.0032010000000000003,-0.22849259962699223,2.6530049762555357
-0.0031040000000000004,-0.22849259962699223,2.7008093093904337
-0.0030069999999999997,-0.22849259962699223,2.7522908989203239
-0.0029099999999999998,-0.22849259962699223,2.8000952320552219
-0.002813,-0.22849259962699223,2.84789956519012
-0.0027160000000000001,-0.22481686621007824,2.8993811547200101
-0.0026190000000000002,-0.22849259962699223,2.9435082314599161
-0.0025220000000000004,-0.22481686621007824,2.9913125645948142
-0.0024249999999999996,-0.22849259962699223,3.0427941541247043
-0.0023279999999999998,-0.22849259962699223,3.0905984872596024
-0.0022309999999999999,-0.22849259962699223,3.1384028203945005
-0.002134,-0.22849259962699223,3.1862071535293985
-0.0020370000000000002,-0.22849259962699223,3.2376887430592887
-0.0019400000000000003,-0.22849259962699223,3.2854930761941867
-0.0018430000000000005,-0.22849259962699223,3.3332974093290844
-0.0017459999999999997,-0.22849259962699223,3.3811017424639824
-0.0016489999999999999,-0.22849259962699223,3.4289060755988805
-0.001552,-0.22849259962699223,3.4767104087337786
-0.0014550000000000001,-0.22849259962699223,3.5245147418686766
-0.0013580000000000003,-0.22849259962699223,3.5759963313985668
