#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321A291F6
#Date Time: 2018-03-21 19:59:43.819
#Sample rate: 20000Hz
#Samples: 256
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V
#Channel 2: Range: 1 V/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
0.058099999999999999,0.27140714507331215,-0.82935682980203806
0.05815,0.27140714507331215,-0.80361603503709234
0.058200000000000002,0.27140714507331215,-0.77787524027214638
0.058250000000000003,0.27140714507331215,-0.75213444550720054
0.058300000000000005,0.27140714507331193,-0.72639365074225504
0.058349999999999999,0.26773141165639841,-0.70433011237230447
0.058400000000000001,0.26773141165639819,-0.67858931760735897
0.058450000000000002,0.26773141165639819,-0.65284852284241313
0.058500000000000003,0.26405567823948428,-0.62710772807746729
0.058550000000000005,0.26773141165639797,-0.60136693331252167
0.058599999999999999,0.26405567823948434,-0.57930339494257088
0.058650000000000001,0.26405567823948417,-0.55356260017762526
0.058700000000000002,0.2603799448225701,-0.52782180541267942
0.058750000000000004,0.25670421140565569,-0.50208101064773358
0.058800000000000005,0.24567701115491361,-0.4763402158827878
0.05885,0.23832554432108644,-0.45059942111784562
0.058900000000000001,0.22362261065343036,-0.42485862635289978
0.058950000000000002,0.2125954104026879,-0.40279508798294605
0.059000000000000004,0.19789247673503133,-0.37337703682300827
0.059050000000000005,0.17951380965046079,-0.35131349845305443
0.0591,0.16113514256589287,-0.32557270368811231
0.059150000000000001,0.14643220889823627,-0.30350916531815858
0.059200000000000003,0.12805354181366579,-0.2777683705532128
0.059250000000000004,0.10967487472909526,-0.25202757578826696
0.059300000000000005,0.091296207644524979,-0.22628678102332114
0.05935,0.076593273976870643,-0.20054598625837899
0.059400000000000001,0.058214606892300264,-0.17848244788842524
0.059450000000000003,0.039835939807729676,-0.15274165312347912
0.059500000000000004,0.02880873955698714,-0.1270008583585335
0.059549999999999999,0.014105805889332801,-0.10493731998858305
0.0596,0.0030786056385902708,-0.079196525223637446
0.059650000000000002,-0.0079485946121520528,-0.053455730458691619
0.059700000000000003,-0.011624328029056131,-0.02771493569387894
0.059750000000000004,0.33757034657776319,-4.6867987881488267
0.059799999999999999,0.31919167949319527,-5.0067200945131081
0.05985,0.31919167949319421,-4.962593017773222
0.059900000000000002,0.31919167949319421,-4.9294977102182918
0.059950000000000003,0.3191916794931941,-4.9037569154533456
0.060000000000000005,0.31551594607628042,-4.8780161206884003
0.060049999999999999,0.31919167949319399,-4.8559525823184488
0.060100000000000001,0.31919167949319421,-4.8302117875535044
0.060150000000000002,0.3155159460762802,-4.8081482491835503
0.060200000000000004,0.3155159460762802,-4.7824074544186042
0.060249999999999998,0.3155159460762802,-4.7566666596536615
0.060299999999999999,0.3155159460762802,-4.7309258648887162
0.060350000000000001,0.3155159460762802,-4.7051850701237701
0.060400000000000002,0.31919167949319416,-4.6794442753588248
0.060450000000000004,0.3155159460762802,-4.6537034805938786
0.060499999999999998,0.3155159460762802,-4.627962685828936
0.06055,0.3155159460762802,-4.6058991474589828
0.060600000000000001,0.3155159460762802,-4.5801583526940366
0.060650000000000003,0.3155159460762802,-4.5544175579290913
0.060700000000000004,0.3155159460762802,-4.5286767631641451
0.060749999999999998,0.3155159460762802,-4.5066132247941955
0.0608,0.3155159460762802,-4.4771951736342572
0.060850000000000001,0.3155159460762802,-4.4551316352643031
0.060900000000000003,0.31551594607628014,-4.4257135841043658
0.060950000000000004,0.31184021265936634,-4.4036500457344125
0.060999999999999999,0.31551594607627997,-4.3779092509694699
0.06105,0.3155159460762802,-4.3558457125995158
0.061100000000000002,0.31184021265936618,-4.3301049178345696
0.061150000000000003,0.31184021265936618,-4.3043641230696243
0.061200000000000004,0.31184021265936618,-4.2786233283046782
0.061249999999999999,0.31184021265936618,-4.2528825335397364
0.0613,0.31184021265936618,-4.2271417387747903
0.061350000000000002,0.31184021265936618,-4.2014009440098441
0.061400000000000003,0.31184021265936618,-4.1793374056398909
0.061450000000000005,0.31184021265936618,-4.1535966108749456
0.061499999999999999,0.31184021265936618,-4.1315330725049941
